song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
20,326826,0.287,0.556,0.597,7.54E-05,5,0.113,-13.701,0.145,109.174,0.606
72,287306,0.648,0.45,0.658,3.14E-06,2,0.264,-7.064,0.0472,106.799,0.781
65,218000,0.0839,0.82,0.587,0,9,0.0492,-8.681,0.0946,129.244,0.856
79,162886,0.00908,0.921,0.748,0,1,0.0798,-5.093,0.13,139.979,0.801
56,114750,0.809,0.536,0.458,0.78,2,0.266,-10.288,0.167,84.377,0.335
51,271530,0.477,0.666,0.537,0.0208,8,0.0656,-10.467,0.249,93.002,0.653
70,252613,0.547,0.567,0.512,0,0,0.296,-8.831,0.0357,130.269,0.334
75,177140,0.69,0.796,0.53,0,8,0.0646,-5.967,0.0558,105.031,0.754
94,194407,0.323,0.69,0.784,0,1,0.203,-4.653,0.032,106.066,0.669
46,232200,0.152,0.866,0.605,0,2,0.372,-6.972,0.37,86.196,0.723
12,228002,0.0011,0.77,0.77,0.00192,1,0.0814,-7.616,0.119,159.931,0.0762
41,271240,0.0642,0.752,0.751,0.00142,8,0.278,-6.281,0.043,106.8,0.963
0,285946,0.948,0.254,0.353,0.00158,9,0.105,-10.466,0.0433,79.608,0.338
71,231211,0.31,0.559,0.777,0,1,0.105,-5.031,0.0432,87.016,0.329
67,255205,0.682,0.452,0.298,0,2,0.128,-11.292,0.0444,77.491,0.158
63,152160,0.626,0.703,0.478,0,7,0.113,-8.062,0.0441,117.562,0.734
50,143853,0.835,0.802,0.523,1.26E-06,2,0.0817,-6.479,0.0383,105.071,0.631
47,202303,7.05E-05,0.517,0.731,5.70E-05,2,0.0922,-3.634,0.0329,95.039,0.438
31,180266,0.00523,0.62,0.961,0,11,0.0854,-3.198,0.154,114.448,0.449
54,246601,0.0808,0.605,0.938,0,1,0.0569,-1.197,0.076,199.887,0.734
74,221360,0.407,0.53,0.422,0,5,0.107,-6.262,0.0342,119.964,0.349
71,259240,0.168,0.746,0.585,0,4,0.264,-5.937,0.0491,182.018,0.948
45,166253,0.152,0.465,0.866,0,0,0.119,-5.453,0.495,169.237,0.712
61,265533,0.394,0.413,0.829,0,4,0.108,-11.111,0.529,191.477,0.677
14,238653,1.85E-05,0.55,0.917,0.214,7,0.0333,-4.575,0.0378,109.552,0.245
75,207106,0.893,0.767,0.512,0.000223,6,0.103,-6.777,0.0591,123.921,0.489
41,251147,0.0274,0.625,0.833,0,7,0.264,-5.389,0.0347,126.013,0.581
56,259346,0.243,0.72,0.666,5.79E-06,7,0.0872,-9.162,0.227,87.024,0.707
53,205744,0.0364,0.738,0.584,0,1,0.539,-7.071,0.0547,98.033,0.525
37,376600,0.0186,0.791,0.695,0.391,2,0.141,-9.096,0.0701,125.003,0.901
80,216053,0.0183,0.508,0.834,0,2,0.0732,-6.205,0.0386,139.131,0.774
10,159466,0.00935,0.739,0.971,0.783,5,0.288,-6.443,0.0345,113.111,0.767
39,305346,0.928,0.423,0.0657,1.40E-06,1,0.0922,-14.421,0.0386,98.489,0.105
66,242253,0.872,0.5,0.418,1.66E-05,7,0.232,-11.237,0.0324,120.078,0.459
64,227240,0.158,0.627,0.693,0.000102,0,0.115,-4.382,0.0856,129.801,0.245
69,213800,2.70E-05,0.478,0.923,0.719,10,0.325,-7.547,0.0569,133.134,0.165
27,141341,0.21,0.795,0.636,0,2,0.0622,-5.874,0.19,87.552,0.952
67,216038,0.319,0.445,0.591,0.766,7,0.107,-9.004,0.0316,137.864,0.0774
91,270714,0.00947,0.487,0.789,4.05E-06,8,0.189,-3.69,0.044,150.007,0.0564
68,210925,0.0934,0.567,0.913,0.000124,8,0.114,-6.471,0.0736,93.35,0.792
50,328193,0.963,0.594,0.0331,0.931,5,0.0866,-23.656,0.0331,99.998,0.0602
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0.0495,146.067,0.319
52,236800,0.334,0.676,0.7,1.40E-05,11,0.0462,-13.397,0.0391,114.932,0.692
46,250244,0.00504,0.754,0.834,9.26E-05,3,0.104,-3.953,0.0653,118,0.964
48,238491,0.000188,0.49,0.972,0.0299,10,0.368,-4.518,0.111,95.012,0.376
61,246173,0.117,0.854,0.58,0.00471,1,0.0921,-10.008,0.217,162.116,0.7
76,219640,0.135,0.65,0.718,9.53E-05,1,0.106,-4.365,0.0384,114.034,0.686
39,206875,0.312,0.412,0.741,0.00644,10,0.0887,-4.893,0.176,192.323,0.383
39,160133,0.0664,0.741,0.697,2.28E-05,0,0.133,-7.028,0.0277,116.109,0.774
42,193472,0.123,0.496,0.5,0.248,5,0.126,-8.663,0.0301,90.052,0.2
5,164834,0.315,0.558,0.884,0.00633,1,0.13,-3.836,0.0319,139.476,0.653
51,173829,0.718,0.645,0.428,0,0,0.133,-10.917,0.292,129.641,0.572
48,185040,0.362,0.445,0.577,0,9,0.0522,-10.079,0.0271,139.773,0.642
41,191986,0.136,0.842,0.941,0.00808,7,0.0645,-6.912,0.0517,119.075,0.716
71,184814,0.203,0.578,0.491,0.000378,11,0.182,-8.544,0.21,98.273,0.64
80,256733,0.235,0.656,0.578,0,7,0.118,-8.97,0.0922,94.514,0.556
58,153346,0.000628,0.598,0.685,0,7,0.149,-3.873,0.0679,137.035,0.712
73,217633,0.0632,0.554,0.667,1.43E-05,7,0.0686,-9.343,0.0439,100.017,0.281
17,290733,0.831,0.607,0.378,0.399,4,0.0957,-18.354,0.0363,90.338,0.661
69,299533,0.000249,0.269,0.853,0.000246,7,0.118,-4.647,0.0854,141.581,0.179
62,224553,0.212,0.678,0.827,0,11,0.104,-4.49,0.0861,92.003,0.764
0,182178,0.0033,0.741,0.732,0.477,0,0.106,-7.142,0.0429,140.02,0.64
69,191800,0.028,0.705,0.735,0.0783,11,0.112,-6.646,0.0931,132.627,0.448
53,140440,0.699,0.681,0.638,0.000629,4,0.0581,-7.818,0.0367,96.882,0.677
62,167106,0.0366,0.637,0.856,0.0308,1,0.0809,-5.649,0.0337,160.068,0.285
77,259333,0.00577,0.706,0.801,0,5,0.0822,-6.333,0.0399,100.013,0.63
5,171430,0.0542,0.649,0.966,0.00249,4,0.461,-7.179,0.0731,129.969,0.257
66,262746,0.274,0.499,0.761,9.38E-06,5,0.137,-5.436,0.0367,76.118,0.582
10,180146,0.263,0.709,0.79,2.35E-06,11,0.0432,-6.944,0.15,92.014,0.71
74,144500,0.995,0.361,0.0165,0.967,0,0.0834,-27.874,0.0615,114.346,0.452
55,229360,0.123,0.659,0.949,0,6,0.133,-4.682,0.105,92.025,0.512
52,156000,0.822,0.689,0.574,0.645,9,0.115,-7.454,0.0589,79.984,0.3
49,179520,0.385,0.389,0.586,1.85E-06,9,0.0959,-8.211,0.0313,133.637,0.526
56,200026,0.0594,0.554,0.708,2.72E-06,3,0.143,-5.318,0.0271,131.157,0.512
33,199440,0.0199,0.605,0.74,1.02E-06,0,0.129,-5.76,0.0703,130.075,0.47
60,210426,0.0188,0.682,0.948,0,7,0.1,-4.476,0.0438,106.976,0.779
51,225920,0.0401,0.737,0.65,0.000122,10,0.238,-8.806,0.0453,93.009,0.812
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0.0495,146.067,0.319
79,204013,0.0549,0.564,0.714,0,7,0.155,-4.987,0.129,175.924,0.33
51,271874,0.0038,0.687,0.719,8.48E-05,7,0.108,-7.558,0.0539,127.966,0.281
62,469866,0.305,0.425,0.581,6.30E-05,10,0.11,-5.964,0.0646,83.352,0.636
0,229013,0.00663,0.531,0.788,0.00551,11,0.268,-7.328,0.0783,159.695,0.284
38,259946,0.0302,0.533,0.376,0.248,9,0.0926,-11.913,0.0393,165.007,0.187
59,238053,0.241,0.755,0.594,0,7,0.107,-5.906,0.216,178.929,0.237
47,323480,0.139,0.767,0.65,0.000102,5,0.0356,-7.379,0.106,114.507,0.38
69,227280,0.119,0.879,0.689,0,10,0.249,-6.43,0.108,95.034,0.736
81,222160,0.199,0.63,0.928,0.124,9,0.148,-2.787,0.0331,123.963,0.465
75,165106,0.113,0.598,0.891,0,9,0.168,-3.458,0.262,202.039,0.942
46,229293,0.000465,0.581,0.456,0.338,9,0.0558,-16.128,0.04,112.848,0.407
60,292573,0.716,0.43,0.272,3.87E-05,0,0.278,-15.526,0.04,123.948,0.582
38,208941,0.021,0.615,0.734,0,11,0.153,-6.657,0.0272,84.978,0.709
26,302386,0.136,0.255,0.48,0,7,0.064,-8.144,0.0331,109.947,0.166
57,228733,0.163,0.705,0.669,3.41E-06,9,0.0966,-5.974,0.0262,118.539,0.673
54,341680,0.0123,0.481,0.716,0,10,0.141,-5.996,0.622,78.829,0.404
65,242240,0.0876,0.647,0.868,0.124,0,0.129,-6.427,0.105,121.822,0.803
52,230035,0.0857,0.582,0.496,0,9,0.174,-9.348,0.0291,137.95,0.436
56,240253,0.266,0.515,0.969,0.000141,5,0.293,-4.431,0.0506,80.425,0.743
65,201379,0.0122,0.673,0.684,0.00011,7,0.13,-8.347,0.133,175.862,0.516
71,247373,0.662,0.572,0.409,0.296,3,0.125,-11.384,0.0377,129.983,0.351
80,147600,0.212,0.789,0.524,0,1,0.221,-7.942,0.273,138.064,0.343
25,252746,0.0938,0.952,0.702,0,2,0.134,-3.553,0.0457,108.974,0.364
67,231840,0.248,0.469,0.278,0.000126,3,0.133,-16.311,0.028,169.735,0.331
75,241910,0.00697,0.437,0.719,3.86E-05,6,0.0765,-4.569,0.0376,169.976,0.284
32,149200,0.899,0.32,0.297,0.000738,7,0.347,-15.054,0.0357,102.12,0.445
34,150933,0.701,0.565,0.23,0,9,0.346,-9.772,0.0284,137.81,0.792
28,239386,0.537,0.612,0.462,0,7,0.276,-12.518,0.185,162.031,0.804
63,213249,0.796,0.473,0.25,8.83E-05,5,0.101,-11.263,0.0304,145.027,0.261
64,214040,0.000252,0.575,0.854,0.676,1,0.351,-5.847,0.0362,113.075,0.587
64,282666,0.0515,0.63,0.628,0,2,0.091,-4.016,0.327,121.307,0.266
43,226426,0.00151,0.421,0.757,0.0422,0,0.116,-6.034,0.0324,140.102,0.672
46,263666,0.335,0.515,0.274,0.00291,0,0.119,-13.731,0.0282,142.776,0.187
49,255071,0.988,0.0625,0.0179,0.974,4,0.0573,-38.768,0.0416,70.012,0.0352
47,175652,0.00352,0.448,0.845,0.131,3,0.181,-3.12,0.0527,138.08,0.238
51,206400,0.0656,0.741,0.731,0,1,0.0957,-5.759,0.0921,100.029,0.667
29,169157,0.0215,0.604,0.732,0,7,0.402,-3.966,0.0536,119.945,0.619
66,327272,0.166,0.78,0.63,0.156,2,0.105,-6.52,0.0334,120.988,0.367
65,196754,0.0339,0.712,0.846,0.000384,4,0.106,-6.714,0.0538,120.016,0.573
45,151926,0.284,0.749,0.383,0.296,8,0.279,-8.466,0.031,97.243,0.45
72,165123,0.0735,0.812,0.586,0,4,0.106,-6.505,0.0654,100.062,0.323
59,193080,0.0004,0.568,0.569,0.102,7,0.342,-6.013,0.0329,72.991,0.266
67,230640,0.0962,0.59,0.868,0.000322,5,0.442,-5.832,0.048,184.348,0.798
62,226426,0.0238,0.589,0.753,0,11,0.0932,-5.807,0.101,114.964,0.828
67,199505,0.432,0.675,0.761,0,4,0.102,-4.469,0.0466,119.001,0.428
65,158040,0.00495,0.646,0.784,0,5,0.061,-6.137,0.0334,108.84,0.819
73,180880,0.000479,0.467,0.958,0.199,4,0.299,-4.808,0.0775,145.92,0.701
68,167797,0.141,0.722,0.918,0,8,0.409,-2.952,0.0607,100.024,0.831
68,278083,0.0757,0.743,0.679,0,10,0.347,-8.295,0.286,147.752,0.618
62,132178,0.326,0.75,0.555,0.923,6,0.0972,-7.3,0.0793,92.951,0.436
54,182500,0.784,0.646,0.273,0,7,0.1,-14.194,0.214,200.382,0.897
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0.0495,146.067,0.319
52,164935,0.513,0.459,0.518,0.219,10,0.171,-9.398,0.0783,77.703,0.224
61,262413,0.267,0.542,0.44,2.48E-06,10,0.147,-11.161,0.0257,78.325,0.341
60,227560,0.00212,0.656,0.692,0.00305,1,0.128,-6.145,0.0563,128.016,0.693
14,260322,0.000238,0.537,0.877,5.42E-06,9,0.119,-6.405,0.0389,154.049,0.869
74,179410,0.17,0.664,0.617,0,5,0.219,-4.668,0.0395,98.986,0.275
25,205239,0.116,0.529,0.741,1.23E-06,3,0.0736,-5.661,0.0268,100.004,0.455
53,315470,0.0167,0.695,0.871,0,6,0.113,-5.245,0.0318,127.963,0.486
63,212300,0.835,0.514,0.206,0,5,0.114,-13.578,0.032,75.874,0.127
82,173840,0.00277,0.673,0.71,0,8,0.55,-6.744,0.0324,110.017,0.54
77,217932,0.0384,0.757,0.832,0.00241,4,0.661,-3.318,0.0758,125.894,0.386
23,181186,0.582,0.45,0.723,0.861,5,0.193,-8.285,0.0357,147.291,0.893
68,222213,0.0171,0.588,0.812,0,5,0.111,-4.172,0.0429,97.98,0.512
87,216961,0.0263,0.784,0.44,1.90E-06,10,0.122,-6.566,0.0401,118.089,0.22
44,235714,0.0721,0.791,0.255,0.601,8,0.0601,-19.276,0.374,84.017,0.618
53,187373,0.944,0.458,0.275,0.0194,10,0.271,-11.498,0.0261,88.718,0.449
50,239730,0.884,0.14,0.0257,0.918,0,0.108,-29.924,0.0518,102.257,0.0389
89,211866,0.164,0.425,0.642,0,4,0.118,-5.06,0.0502,170.008,0.112
51,175680,0.0018,0.453,0.914,0,1,0.349,-3.445,0.0825,129.841,0.504
81,216120,0.0197,0.399,0.787,6.07E-05,1,0.0685,-2.88,0.0499,117.089,0.572
65,217148,0.442,0.838,0.609,1.99E-06,8,0.0742,-5.865,0.0446,102.988,0.609
81,304600,0.303,0.868,0.646,0,1,0.284,-4.674,0.288,88.641,0.67
63,234837,1.82E-05,0.504,0.973,0.0427,6,0.183,-2.887,0.185,143.067,0.685
70,206200,0.0129,0.599,0.957,7.06E-05,11,0.155,-5.764,0.188,103.68,0.489
57,205568,0.057,0.754,0.714,0.00213,6,0.0579,-3.724,0.13,192.104,0.788
43,482278,0.101,0.555,0.694,0,9,0.123,-8.453,0.0426,127.423,0.602
37,313226,0.297,0.453,0.543,0,0,0.0928,-10.106,0.0366,151.362,0.282
71,239426,0.689,0.515,0.387,0,4,0.126,-7.343,0.0567,135.739,0.312
92,190946,0.193,0.579,0.904,0,5,0.064,-2.729,0.0618,82.014,0.681
12,156893,0.717,0.212,0.334,0.0056,6,0.0936,-12.196,0.0308,141.071,0.638
55,134106,0.317,0.681,0.69,0.00018,7,0.24,-11.519,0.18,178.71,0.622
38,143493,0.000266,0.331,0.904,0.0672,1,0.426,-3.652,0.108,125.039,0.246
85,225280,0.018,0.573,0.902,0.00125,6,0.0928,-7.638,0.054,84.412,0.876
46,91343,0.769,0.741,0.618,0.0292,6,0.285,-6.537,0.167,83.98,0.892
21,219466,0.047,0.6,0.897,0.727,3,0.0672,-7.275,0.0477,137.375,0.676
45,110166,0.0227,0.797,0.456,0.609,11,0.107,-11.087,0.351,81.992,0.6
24,201640,0.747,0.75,0.462,0,1,0.109,-8.341,0.165,155.796,0.317
98,212500,0.153,0.841,0.798,3.33E-06,1,0.0618,-4.206,0.229,95.948,0.591
42,216293,0.35,0.774,0.851,0,3,0.0957,-3.634,0.228,90.119,0.694
96,179404,0.088,0.931,0.387,0,1,0.136,-9.127,0.412,125.978,0.376
49,243918,0.0649,0.359,0.774,0.104,7,0.11,-5.789,0.0745,184.739,0.141
62,239293,3.31E-05,0.53,0.903,0.182,2,0.259,-4.396,0.0483,129.983,0.747
71,259569,0.712,0.379,0.325,0,4,0.0997,-5.862,0.0331,89.798,0.433
51,253451,0.214,0.879,0.386,0.000103,9,0.217,-12.887,0.205,129.971,0.248
14,159163,0.992,0.321,0.111,0.927,8,0.101,-22.258,0.0348,61.224,0.172
2,196226,0.764,0.765,0.498,1.39E-05,9,0.139,-7.293,0.028,92.024,0.51
68,301426,0.59,0.691,0.805,0,2,0.0975,-6.81,0.0947,142.503,0.866
41,201639,0.0506,0.702,0.843,0,7,0.1,-4.06,0.106,109.91,0.55
75,208485,0.243,0.697,0.521,0,5,0.189,-6.519,0.031,91.998,0.331
33,331868,0.609,0.744,0.192,1.07E-05,0,0.0914,-18.472,0.059,114.918,0.673
33,198666,0.0331,0.546,0.891,0.00148,9,0.0433,-8.175,0.0683,151.199,0.444
39,265640,0.0293,0.718,0.561,0,11,0.44,-11.895,0.0871,96.116,0.644
59,182640,0.818,0.407,0.417,0,8,0.106,-4.9,0.0282,157.06,0.335
32,275303,0.0301,0.437,0.542,0,9,0.151,-9.516,0.0586,66.112,0.0725
45,270344,0.485,0.567,0.256,0.837,2,0.201,-15.748,0.034,101.021,0.0416
87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0.0991,128.981,0.423
56,330080,0.0105,0.762,0.646,2.14E-06,10,0.0406,-8.69,0.092,95.992,0.819
53,179447,0.017,0.633,0.925,0.000149,5,0.0889,-4.767,0.0976,117.049,0.472
61,171520,0.0661,0.533,0.61,0,7,0.225,-7.037,0.108,204.308,0.734
42,268832,0.00793,0.52,0.901,0.000901,5,0.0744,-3.083,0.121,175.048,0.62
57,225029,0.581,0.557,0.446,3.33E-06,0,0.0637,-9.196,0.0464,104.03,0.266
61,287293,0.00602,0.792,0.811,0.000155,10,0.224,-5.198,0.0367,108.054,0.509
64,246506,0.336,0.847,0.511,0,3,0.0829,-7.413,0.122,137.068,0.787
65,234773,0.747,0.416,0.369,1.43E-05,9,0.123,-11.675,0.031,66.302,0.17
12,222320,0.415,0.705,0.59,0,5,0.271,-5.201,0.0407,135.176,0.344
65,286880,0.743,0.664,0.553,0.00978,9,0.0838,-7.723,0.0264,112.52,0.287
50,168000,0.0702,0.714,0.986,0.255,1,0.128,-2.565,0.0989,128.039,0.678
54,131681,0.963,0.76,0.19,0.738,5,0.112,-21.736,0.393,113.012,0.666
64,216205,0.293,0.766,0.942,0.000234,7,0.332,-2.452,0.0499,109.954,0.608
36,266000,0.0488,0.607,0.7,1.93E-05,11,0.209,-8.055,0.298,140.098,0.382
33,123240,0.305,0.608,0.691,0.629,0,0.067,-10.119,0.0331,118.942,0.921
52,254640,0.426,0.565,0.456,8.08E-06,4,0.0612,-8.124,0.031,201.644,0.588
62,188971,0.18,0.529,0.644,0.188,5,0.493,-7.383,0.069,57.107,0.0682
64,172380,0.00272,0.584,0.959,0,9,0.553,-1.785,0.0942,125.987,0.0729
51,298477,0.729,0.615,0.622,0.0106,6,0.104,-7.679,0.028,99.986,0.516
29,227760,0.453,0.726,0.833,0.00467,7,0.169,-6.694,0.0527,98.89,0.969
57,180166,0.001,0.758,0.797,1.32E-06,8,0.526,-2.861,0.0759,106.947,0.719
65,218000,0.0839,0.82,0.587,0,9,0.0492,-8.681,0.0946,129.244,0.856
72,196586,0.0942,0.795,0.783,0,11,0.124,-3.166,0.306,76.005,0.81
73,144720,0.797,0.376,0.211,0,4,0.196,-11.665,0.0364,94.7,0.228
81,304600,0.303,0.868,0.646,0,1,0.284,-4.674,0.288,88.641,0.67
11,141431,8.57E-05,0.363,0.968,0.00169,2,0.302,-4.175,0.141,155.627,0.554
13,329013,0.0623,0.636,0.724,6.62E-06,11,0.0973,-7.328,0.0367,89.319,0.632
22,229826,0.387,0.471,0.494,0.0944,7,0.617,-10.407,0.0312,79.255,0.373
85,211466,0.695,0.358,0.557,0,10,0.0902,-7.398,0.059,85.043,0.494
66,254732,0.148,0.408,0.724,4.07E-05,11,0.0786,-8.264,0.478,183.92,0.63
55,209613,0.00956,0.401,0.723,4.76E-05,5,0.0444,-5.549,0.0408,116.023,0.781
53,161832,0.0827,0.801,0.567,2.71E-05,8,0.099,-8.098,0.214,135.06,0.518
42,284986,0.0568,0.455,0.93,0,7,0.464,-3.21,0.126,91.41,0.429
74,288426,0.684,0.583,0.532,0,10,0.306,-7.11,0.0309,131.741,0.223
59,187039,0.0112,0.625,0.936,6.38E-05,9,0.0786,-3.915,0.0316,127.012,0.333
58,260666,0.178,0.83,0.417,0,8,0.0858,-7.559,0.0423,115.985,0.559
29,388733,0.0505,0.558,0.364,5.02E-06,4,0.0753,-11.258,0.0265,142.171,0.17
8,195999,0.0091,0.404,0.919,0,4,0.0932,-6.76,0.139,93.92,0.207
42,229041,0.0171,0.765,0.445,0,3,0.198,-12.725,0.229,144.961,0.25
60,176702,0.196,0.921,0.965,0.000201,1,0.323,-1.396,0.178,120.902,0.507
69,257466,0.0726,0.703,0.997,0.0235,9,0.123,-7.666,0.0399,132.872,0.391
0,227079,0.000361,0.749,0.967,0.718,6,0.0759,-6.49,0.0628,140.02,0.847
14,388426,0.0153,0.763,0.653,0.00208,0,0.113,-9.591,0.0589,118.137,0.748
63,211466,0.118,0.622,0.845,0,1,0.0984,-5.984,0.0324,132.752,0.715
54,102170,0.00949,0.794,0.507,0,6,0.0994,-7.53,0.266,80.041,0.469
49,212840,0.000256,0.245,0.861,0.871,2,0.216,-8.728,0.0415,91.056,0.483
54,199173,0.549,0.753,0.728,0,0,0.114,-5.755,0.107,98.066,0.617
66,268626,0.949,0.48,0.303,0.196,2,0.155,-13.189,0.0302,127.017,0.192
67,246760,0.207,0.592,0.725,0,8,0.148,-8.698,0.0412,78.235,0.784
27,272453,0.0788,0.865,0.553,3.17E-06,1,0.514,-7.012,0.276,139.023,0.443
24,218440,0.163,0.774,0.748,0,4,0.0516,-5.478,0.0509,119.009,0.914
34,139893,0.48,0.435,0.543,0.00151,0,0.173,-8.259,0.0354,110.338,0.793
56,251560,0.00214,0.59,0.969,0.132,7,0.952,-3.396,0.0817,105.022,0.223
55,251324,0.0579,0.587,0.608,0.022,5,0.131,-11.588,0.0308,94.479,0.565
94,238614,0.0164,0.912,0.412,0.013,7,0.104,-8.074,0.124,154.983,0.422
77,121160,0.00178,0.674,0.789,0.0071,8,0.0754,-6.903,0.0676,129.804,0.918
68,192000,0.00365,0.934,0.407,0,0,0.11,-8.058,0.345,140.024,0.0793
40,244066,0.548,0.79,0.455,0.000105,9,0.108,-11.039,0.0536,119.49,0.405
71,225199,0.0543,0.832,0.607,0,8,0.0967,-8.03,0.227,98.051,0.57
52,190551,0.596,0.717,0.615,0,3,0.0912,-6.636,0.059,144.942,0.417
53,88521,0.594,0.694,0.124,0.917,10,0.111,-18.156,0.0493,152.098,0.856
35,194600,0.553,0.562,0.88,3.45E-05,6,0.115,-5.645,0.12,181.824,0.939
2,201413,0.167,0.768,0.823,0.0774,5,0.213,-7.115,0.0609,111.677,0.812
78,227960,0.0108,0.451,0.55,0,1,0.0737,-8.137,0.262,80.001,0.594
10,239493,0.000523,0.547,0.764,1.79E-05,5,0.285,-12.552,0.0419,117.722,0.722
65,197680,0.0349,0.463,0.958,0.00785,10,0.0944,-3.622,0.122,170.03,0.155
34,177600,0.9,0.737,0.316,0,4,0.111,-14.106,0.0391,140.832,0.822
48,256773,0.837,0.549,0.758,0.000135,10,0.166,-6.62,0.0363,112.435,0.758
95,253390,0.099,0.816,0.726,0,5,0.372,-3.998,0.129,136.048,0.65
22,426173,0.481,0.404,0.754,0.489,1,0.318,-10.31,0.0556,115.536,0.446
64,183013,0.414,0.733,0.589,1.04E-06,2,0.14,-5.303,0.0381,91.003,0.651
68,278083,0.0757,0.743,0.679,0,10,0.347,-8.295,0.286,147.752,0.618
69,120550,0.103,0.579,0.587,0,9,0.112,-8.383,0.355,85.732,0.705
74,278706,0.000319,0.649,0.896,1.19E-05,10,0.102,-2.704,0.056,90.009,0.924
7,208120,0.0131,0.586,0.924,0.223,0,0.37,-3.499,0.0328,127.964,0.871
25,114626,0.0856,0.576,0.89,0.00136,6,0.203,-4.596,0.582,134.029,0.481
0,120000,0.572,0.69,0.731,0.458,4,0.242,-5.473,0.187,82.017,0.703
69,206209,0.0425,0.493,0.4,1.47E-06,0,0.133,-8.117,0.0261,91.004,0.15
2,223213,0.529,0.445,0.57,0,9,0.373,-5.96,0.0321,109.246,0.674
39,180266,0.0111,0.814,0.482,1.57E-06,9,0.0476,-10.493,0.0588,148.404,0.615
46,454291,0.571,0.546,0.535,0.846,7,0.108,-10.199,0.0561,80.789,0.649
54,243280,0.0219,0.611,0.853,0,2,0.671,-4.983,0.034,135.558,0.376
43,169933,0.518,0.519,0.319,9.05E-06,11,0.096,-13.142,0.0287,121.647,0.473
42,160784,0.608,0.623,0.51,0.00267,6,0.0699,-13.092,0.0374,145.604,0.54
77,160991,0.00719,0.564,0.904,0,7,0.528,-3.808,0.0582,124.102,0.637
3,212733,0.447,0.833,0.626,0,9,0.0805,-7.715,0.188,92.013,0.409
63,185586,0.0046,0.496,0.863,0,9,0.639,-4.153,0.0381,110.018,0.243
67,142013,0.0984,0.611,0.449,0,2,0.226,-8.938,0.294,166.179,0.224
54,235360,0.000303,0.616,0.807,2.37E-05,8,0.193,-11.4,0.0348,111.054,0.637
78,205906,0.446,0.628,0.69,0,8,0.112,-5.828,0.0511,179.911,0.662
25,200240,0.146,0.686,0.662,0.0133,7,0.225,-7.325,0.0594,124.6,0.919
76,219506,0.243,0.683,0.691,0,8,0.14,-5.535,0.0432,179.91,0.732
59,286880,0.183,0.47,0.778,4.25E-06,10,0.117,-3.843,0.0521,159.738,0.245
23,183022,0.574,0.587,0.177,5.54E-05,1,0.097,-12.522,0.0647,75.039,0.125
20,198693,0.012,0.5,0.791,0,6,0.0645,-3.711,0.0505,149.093,0.444
31,209306,0.118,0.601,0.711,0.00163,0,0.43,-3.998,0.0255,115.168,0.719
23,152893,0.863,0.732,0.311,0.856,9,0.113,-12.855,0.13,124.942,0.885
55,213600,0.0242,0.789,0.861,0.139,0,0.329,-5.351,0.114,99.971,0.411
96,244679,0.0627,0.876,0.786,0,10,0.127,-4.884,0.306,153.068,0.575
58,189720,0.000528,0.443,0.918,5.39E-06,8,0.128,-3.299,0.0453,175.033,0.199
73,246520,0.0243,0.64,0.852,1.82E-06,1,0.0497,-8.119,0.0345,122.902,0.793
42,237320,0.106,0.599,0.577,0,2,0.205,-6.813,0.221,111.41,0.784
67,182400,0.0657,0.642,0.933,1.04E-05,4,0.087,-2.887,0.0871,150.039,0.158
54,153866,0.724,0.385,0.657,0,5,0.105,-6.975,0.0342,124.895,0.672
51,234600,0.128,0.226,0.585,0.0233,2,0.112,-9.965,0.0343,180.495,0.655
65,97240,0.451,0.841,0.639,0,7,0.0626,-5.908,0.0694,119.95,0.982
40,169693,0.902,0.722,0.191,0.00666,7,0.304,-11.21,0.0465,108.331,0.767
49,241466,0.00476,0.572,0.987,0.00679,7,0.348,-6.259,0.281,152.636,0.126
71,293533,0.0567,0.467,0.564,0,9,0.194,-4.986,0.353,81.966,0.296
57,206960,0.0558,0.412,0.839,0,9,0.116,-4.222,0.118,116.854,0.523
50,230400,0.0237,0.684,0.604,0.0473,8,0.121,-6.41,0.0387,150.023,0.855
40,216373,0.649,0.481,0.0758,0,7,0.0859,-23.435,0.0433,71.892,0.14
50,198880,1.53E-05,0.331,0.913,0.0225,5,0.131,-2.929,0.0367,207.838,0.818
72,167038,0.0626,0.711,0.882,0,0,0.226,-4.276,0.0576,106.017,0.56
72,336613,0.943,0.375,0.304,0.303,1,0.126,-14.52,0.0302,147.989,0.147
98,212500,0.153,0.841,0.798,3.33E-06,1,0.0618,-4.206,0.229,95.948,0.591
63,198946,0.0582,0.691,0.631,0,5,0.169,-7.239,0.0377,93.984,0.577
52,207546,0.0187,0.675,0.666,0.692,11,0.112,-6.067,0.027,120.558,0.434
67,215640,0.102,0.681,0.912,7.18E-05,6,0.325,-5.006,0.04,92.021,0.667
60,324573,0.274,0.749,0.51,1.21E-06,7,0.161,-4.408,0.0275,109.979,0.514
41,371860,0.0349,0.382,0.882,0.0455,0,0.316,-7.782,0.077,109.441,0.803
